CourseID	Certification Year	Name	Dist	Units	City	State	Measurer	Full state	City,State	Latitude	Longitude	Color	Certificate URL	Steet map	Driving directions	Date added	Replaces
QC-2026-010-LJJL	2026	Étalons de 300 m, Piste Cyclable Boulevard Cavendish	300	m	Saint-Laurent	QC		Quebec	Saint-Laurent,Quebec	45.5088774	-73.6875187	PURPLE	<a href='https://www.acroad.ca/certificates/2026/QC-2026-010-LJJL.pdf' target='_blank'>QC-2026-010-LJJL</a>	<a href='https://www.google.com/maps/place/45.5088774,-73.6875187' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5088774,-73.6875187&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2026-007-PTBA	2026	Francis Street West Calibration	300	m	Fenelon Falls	ON		Ontario	Fenelon Falls,Ontario	44.5370301	-78.7363805	PURPLE	<a href='https://www.acroad.ca/certificates/2026/ON-2026-007-PTBA.pdf' target='_blank'>ON-2026-007-PTBA</a>	<a href='https://www.google.com/maps/place/44.5370301,-78.7363805' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.5370301,-78.7363805&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-017-LJJL	2025	Arthur Street 300 m Calibration Course	300	m	Perth	ON		Ontario	Perth,Ontario	43.4935991	-81.0164111	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-017-LJJL.pdf' target='_blank'>ON-2025-017-LJJL</a>	<a href='https://www.google.com/maps/place/43.4935991,-81.0164111' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.4935991,-81.0164111&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2025-029-LJJL	2025	Base Étalon 300 m Gravier Vélopiste Shannon	300	m	Shannon	QC		Quebec	Shannon,Quebec	46.8865709	-71.5166406	PURPLE	<a href='https://www.acroad.ca/certificates/2025/QC-2025-029-LJJL.pdf' target='_blank'>QC-2025-029-LJJL</a>	<a href='https://www.google.com/maps/place/46.8865709,-71.5166406' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.8865709,-71.5166406&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2025-013-LJJL	2025	Base Étalon 300 m Voie Verte - Chelsea	300	m	Chelsea	QC		Quebec	Chelsea,Quebec	45.5031737	-75.8080230	PURPLE	<a href='https://www.acroad.ca/certificates/2025/QC-2025-013-LJJL.pdf' target='_blank'>QC-2025-013-LJJL</a>	<a href='https://www.google.com/maps/place/45.5031737,-75.8080230' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031737,-75.8080230&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-016-PTBA	2025	Caroline St Calibration Course	300	m	Burlington	ON		Ontario	Burlington,Ontario	43.3248924	-79.7966835	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-016-PTBA.pdf' target='_blank'>ON-2025-016-PTBA</a>	<a href='https://www.google.com/maps/place/43.3248924,-79.7966835' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.3248924,-79.7966835&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2025-019-PTBA	2025	Condensory Rd 389.753m Calibration	389.753	m	Courtenay	BC		British Columbia	Courtenay,British Columbia	49.6894061	-124.9954959	PURPLE	<a href='https://www.acroad.ca/certificates/2025/BC-2025-019-PTBA.pdf' target='_blank'>BC-2025-019-PTBA</a>	<a href='https://www.google.com/maps/place/49.6894061,-124.9954959' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.6894061,-124.9954959&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-004-LJJL	2024	Étalon 300 m Piste Cyclable Boulevard Dr-Gervais	300	m	Mont-Tremblant	QC		Quebec	Mont-Tremblant,Quebec	46.1158800	-74.5891426	PURPLE	<a href='https://www.acroad.ca/certificates/2025/QC-2024-004-LJJL.pdf' target='_blank'>QC-2024-004-LJJL</a>	<a href='https://www.google.com/maps/place/46.1158800,-74.5891426' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.1158800,-74.5891426&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-030-BDC	2025	First St Calibration Course	300	m	Cornwall	ON		Ontario	Cornwall,Ontario	45.0469989	-74.7333845	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-030-BDC.pdf' target='_blank'>ON-2025-030-BDC</a>	<a href='https://www.google.com/maps/place/45.0469989,-74.7333845' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.0469989,-74.7333845&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2025-001-PTBA	2025	Illecillewaet Greenbelt Pathway Calibration	300.000	m	Revelstoke	BC		British Columbia	Revelstoke,British Columbia	50.9980450	-118.1956709	PURPLE	<a href='https://www.acroad.ca/certificates/2025/BC-2025-001-PTBA.pdf' target='_blank'>BC-2025-001-PTBA</a>	<a href='https://www.google.com/maps/place/50.9980450,-118.1956709' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.9980450,-118.1956709&travelmode=driving' target='_blank'>Driving directions to course</a>		
ARU-2025-001-BDC	2025	Italiestraat 300 m Calibration Course	300	m	Oranjestad				Oranjestad	12.5201024	-70.0371329	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ARU-2025-001-BDC.pdf' target='_blank'>ARU-2025-001-BDC</a>	<a href='https://www.google.com/maps/place/12.5201024,-70.0371329' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=12.5201024,-70.0371329&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-008-BDC	2025	Kichi Zibi Mikam 300 m Calibration Course	300	m	Ottawa	ON		Ontario	Ottawa,Ontario	45.4208777	-75.6901106	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-008-BDC.pdf' target='_blank'>ON-2025-008-BDC</a>	<a href='https://www.google.com/maps/place/45.4208777,-75.6901106' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4208777,-75.6901106&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-021-BDC	2025	Lake Driveway W 500 m Calibration Course (Ajax)	500	m	Ajax	ON		Ontario	Ajax,Ontario	43.8505287	-79.0208814	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-021-BDC.pdf' target='_blank'>ON-2025-021-BDC</a>	<a href='https://www.google.com/maps/place/43.8505287,-79.0208814' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.8505287,-79.0208814&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-033-LJJL	2025	Old Montreal Road 300 m Calibration Course	300	m	Cumberland	ON		Ontario	Cumberland,Ontario	45.5167675	-75.4107026	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-033-LJJL.pdf' target='_blank'>ON-2025-033-LJJL</a>	<a href='https://www.google.com/maps/place/45.5167675,-75.4107026' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5167675,-75.4107026&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2025-001-LJJL	2025	Ontario Street 300 m Calibration Course	300.000	m	Kingston	ON		Ontario	Kingston,Ontario	44.3054151	-76.4283781	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2025-001-LJJL.pdf' target='_blank'>ON-2025-001-LJJL</a>	<a href='https://www.google.com/maps/place/44.3054151,-76.4283781' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.3054151,-76.4283781&travelmode=driving' target='_blank'>Driving directions to course</a>		
ME-2025-015-LJJL	2025	Pleasant Street 300 m Calibration Course	300	m	Lubec, Maine				Lubec, Maine	44.8611720	-66.9835010	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ME-2025-015-LJJL.pdf' target='_blank'>ME-2025-015-LJJL</a>	<a href='https://www.google.com/maps/place/44.8611720,-66.9835010' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.8611720,-66.9835010&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2024-052-BDC	2024	Princes' Blvd 300 m Cal Course	300	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2025/ON-2024-052-BDC.pdf' target='_blank'>ON-2024-052-BDC</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2025-023-LJJL	2025	Robert Bockstael Drive 300 m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2025/MB-2025-023-LJJL.pdf' target='_blank'>MB-2025-023-LJJL</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2025-003-PTBA	2025	School Road Lavington Calibration	300.000	m	Lavington	BC		British Columbia	Lavington,British Columbia	50.2332332	-119.1076937	PURPLE	<a href='https://www.acroad.ca/certificates/2025/BC-2025-003-PTBA.pdf' target='_blank'>BC-2025-003-PTBA</a>	<a href='https://www.google.com/maps/place/50.2332332,-119.1076937' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.2332332,-119.1076937&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-016-LJJL	2024	300 m Étalon Promenade Lumineuse	300	m	Sherbrooke	QC		Quebec	Sherbrooke,Quebec	45.4032710	-71.8890380	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-016-LJJL.pdf' target='_blank'>QC-2024-016-LJJL</a>	<a href='https://www.google.com/maps/place/45.4032710,-71.8890380' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4032710,-71.8890380&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2024-015-DRY	2024	Armstrong Ave West Cal Course	300.00	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2024/MB-2024-015-DRY.pdf' target='_blank'>MB-2024-015-DRY</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
ARU-2024-019-LJJL	2024	Calibration Course 'Golfweg' 300 m	300	m	Sanicolas				Sanicolas	19.3587297	-99.4843943	PURPLE	<a href='https://www.acroad.ca/certificates/2024/ARU-2024-019-LJJL.pdf' target='_blank'>ARU-2024-019-LJJL</a>	<a href='https://www.google.com/maps/place/19.3587297,-99.4843943' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=19.3587297,-99.4843943&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2024-020-DRY	2024	Chatham Airport 300 m Calibration Course	300.00	m	Chatham	ON		Ontario	Chatham,Ontario	42.4057219	-82.1853837	PURPLE	<a href='https://www.acroad.ca/certificates/2024/ON-2024-020-DRY.pdf' target='_blank'>ON-2024-020-DRY</a>	<a href='https://www.google.com/maps/place/42.4057219,-82.1853837' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.4057219,-82.1853837&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2024-002-DRY	2024	Diversity Dr Bike Path Calibration Course	300.000	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2024/MB-2024-002-DRY.pdf' target='_blank'>MB-2024-002-DRY</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2024-019-PTBA	2024	Edmonton Marathon Calibration Course	499.995	m	Edmonton	AB		Alberta	Edmonton,Alberta	53.5462055	-113.4912410	PURPLE	<a href='https://www.acroad.ca/certificates/2024/AB-2024-019-PTBA.pdf' target='_blank'>AB-2024-019-PTBA</a>	<a href='https://www.google.com/maps/place/53.5462055,-113.4912410' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.5462055,-113.4912410&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-026-LJJL	2024	Étalon 300 m piste cyclable Centre Vidéotron	300	m	Québec	QC		Quebec	Québec,Quebec	46.8137431	-71.2084061	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-026-LJJL.pdf' target='_blank'>QC-2024-026-LJJL</a>	<a href='https://www.google.com/maps/place/46.8137431,-71.2084061' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.8137431,-71.2084061&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-023-LJJL	2024	Étalon de 500 m Boulevard Céléron	500	m	Blainville	QC		Quebec	Blainville,Quebec	45.6793200	-73.8761900	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-023-LJJL.pdf' target='_blank'>QC-2024-023-LJJL</a>	<a href='https://www.google.com/maps/place/45.6793200,-73.8761900' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.6793200,-73.8761900&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-008-DRY	2024	Étalons 300m Grand Axe U Laval	300	m	Quebec	QC		Quebec	Quebec,Quebec	46.8137431	-71.2084061	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-008-DRY.pdf' target='_blank'>QC-2024-008-DRY</a>	<a href='https://www.google.com/maps/place/46.8137431,-71.2084061' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.8137431,-71.2084061&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2024-050-BDC	2024	Fredericton Northside Trail 300 m Calibration Course	300	m	Fredericton	NB		New Brunswick	Fredericton,New Brunswick	45.9488278	-66.6291827	PURPLE	<a href='https://www.acroad.ca/certificates/2024/NB-2024-050-BDC.pdf' target='_blank'>NB-2024-050-BDC</a>	<a href='https://www.google.com/maps/place/45.9488278,-66.6291827' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.9488278,-66.6291827&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2024-042-BDC	2024	Kitchener St. 300 m Calibration Course	300	m	Niagara Falls	ON		Ontario	Niagara Falls,Ontario	43.1065603	-79.0639039	PURPLE	<a href='https://www.acroad.ca/certificates/2024/ON-2024-042-BDC.pdf' target='_blank'>ON-2024-042-BDC</a>	<a href='https://www.google.com/maps/place/43.1065603,-79.0639039' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.1065603,-79.0639039&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2024-021-BDC	2024	Moose Jaw Park Drive Calibration Course	300	m	Moose Jaw	SK		Saskatchewan	Moose Jaw,Saskatchewan	50.3967209	-105.5356660	PURPLE	<a href='https://www.acroad.ca/certificates/2024/SK-2024-021-BDC.pdf' target='_blank'>SK-2024-021-BDC</a>	<a href='https://www.google.com/maps/place/50.3967209,-105.5356660' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.3967209,-105.5356660&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-004-PTBA	2024	Parc Lac Leamy Calibration Course	300.000	m	Gatineau	QC		Quebec	Gatineau,Quebec	45.4277659	-75.7109760	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-004-PTBA.pdf' target='_blank'>QC-2024-004-PTBA</a>	<a href='https://www.google.com/maps/place/45.4277659,-75.7109760' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4277659,-75.7109760&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2024-003-LJJL	2024	Parcours Étalon 300m rue Leclerc	300	m	Dolbeau-Mistassini	QC		Quebec	Dolbeau-Mistassini,Quebec	48.8832310	-72.2337340	PURPLE	<a href='https://www.acroad.ca/certificates/2024/QC-2024-003-LJJL.pdf' target='_blank'>QC-2024-003-LJJL</a>	<a href='https://www.google.com/maps/place/48.8832310,-72.2337340' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.8832310,-72.2337340&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2024-037-BDC	2024	Pipeline Road 300 m Calibration Course	300	m	Stanley Park, Vancouver	BC		British Columbia	Stanley Park, Vancouver,British Columbia	49.3020684	-123.1413263	PURPLE	<a href='https://www.acroad.ca/certificates/2024/BC-2024-037-BDC.pdf' target='_blank'>BC-2024-037-BDC</a>	<a href='https://www.google.com/maps/place/49.3020684,-123.1413263' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.3020684,-123.1413263&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2024-005-PTBA	2024	Pointe Du Chêne Rd. Calibration Course	300.000	m	Shediac	NB		New Brunswick	Shediac,New Brunswick	46.2194540	-64.5492146	PURPLE	<a href='https://www.acroad.ca/certificates/2024/NB-2024-005-PTBA.pdf' target='_blank'>NB-2024-005-PTBA</a>	<a href='https://www.google.com/maps/place/46.2194540,-64.5492146' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.2194540,-64.5492146&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2024-045-BDC	2024	Preston Ave N 300 m Calibration Course	300	m	Saskatoon	SK		Saskatchewan	Saskatoon,Saskatchewan	52.1318020	-106.6607670	PURPLE	<a href='https://www.acroad.ca/certificates/2024/SK-2024-045-BDC.pdf' target='_blank'>SK-2024-045-BDC</a>	<a href='https://www.google.com/maps/place/52.1318020,-106.6607670' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=52.1318020,-106.6607670&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2024-016-BDC	2024	Prince Albert River Street 300 m Calibration Course	300	m	Prince Albert	SK		Saskatchewan	Prince Albert,Saskatchewan	53.2020289	-105.7558962	PURPLE	<a href='https://www.acroad.ca/certificates/2024/SK-2024-016-BDC.pdf' target='_blank'>SK-2024-016-BDC</a>	<a href='https://www.google.com/maps/place/53.2020289,-105.7558962' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.2020289,-105.7558962&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2024-010-PTBA	2024	RCMP Depot Calibration Course	300.000	m	Regina	SK		Saskatchewan	Regina,Saskatchewan	50.4479733	-104.6158764	PURPLE	<a href='https://www.acroad.ca/certificates/2024/SK-2024-010-PTBA.pdf' target='_blank'>SK-2024-010-PTBA</a>	<a href='https://www.google.com/maps/place/50.4479733,-104.6158764' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.4479733,-104.6158764&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2024-015-PTBA	2024	Roger St, Sudbury Calibration Course	342.287	m	Sudbury	ON		Ontario	Sudbury,Ontario	46.4927200	-80.9912110	PURPLE	<a href='https://www.acroad.ca/certificates/2024/ON-2024-015-PTBA.pdf' target='_blank'>ON-2024-015-PTBA</a>	<a href='https://www.google.com/maps/place/46.4927200,-80.9912110' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.4927200,-80.9912110&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2024-001-DRY	2024	Rue Vandale Calibration Course	300.000	m	St Anne	MB		Manitoba	St Anne,Manitoba	49.6711222	-96.6536701	PURPLE	<a href='https://www.acroad.ca/certificates/2024/MB-2024-001-DRY.pdf' target='_blank'>MB-2024-001-DRY</a>	<a href='https://www.google.com/maps/place/49.6711222,-96.6536701' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.6711222,-96.6536701&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2017-002A-PTBA	2017	Ruth Street Calibration Course	304.469	m	Saskatoon	SK		Saskatchewan	Saskatoon,Saskatchewan	52.1318020	-106.6607670	PURPLE	<a href='https://www.acroad.ca/certificates/2024/SK-2017-002a-PTBA.pdf' target='_blank'>SK-2017-002A-PTBA</a>	<a href='https://www.google.com/maps/place/52.1318020,-106.6607670' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=52.1318020,-106.6607670&travelmode=driving' target='_blank'>Driving directions to course</a>		SK-2017-002-PTBA
MB-2024-010-BDC	2024	Second St W 300 m Calibration Course	300	m	Stonewall	MB		Manitoba	Stonewall,Manitoba	50.1347338	-97.3266552	PURPLE	<a href='https://www.acroad.ca/certificates/2024/MB-2024-010-BDC.pdf' target='_blank'>MB-2024-010-BDC</a>	<a href='https://www.google.com/maps/place/50.1347338,-97.3266552' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.1347338,-97.3266552&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2024-009-DRY	2024	Trans Canada Trail 300 m Calibration Course (Tillsonburg - E of Tillson Ave)	300.00	m	Tillsonburg	ON		Ontario	Tillsonburg,Ontario	42.8594940	-80.7265015	PURPLE	<a href='https://www.acroad.ca/certificates/2024/ON-2024-009-DRY.pdf' target='_blank'>ON-2024-009-DRY</a>	<a href='https://www.google.com/maps/place/42.8594940,-80.7265015' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.8594940,-80.7265015&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2023-029-PTBA	2023	25 Street Calibration Course	300.000	m	Vernon	BC		British Columbia	Vernon,British Columbia	50.2668671	-119.2718157	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-029-PTBA.pdf' target='_blank'>BC-2023-029-PTBA</a>	<a href='https://www.google.com/maps/place/50.2668671,-119.2718157' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.2668671,-119.2718157&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2023-020-LJJL	2023	300 m Étalon Run Poincarré	300	m	Montréal	QC		Quebec	Montréal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2023/QC-2023-020-LJJL.pdf' target='_blank'>QC-2023-020-LJJL</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2023-004-LJJL	2023	Base étalon de 300m m Av. du Parc	300	m	Laval	QC		Quebec	Laval,Quebec	45.5571125	-73.7211779	PURPLE	<a href='https://www.acroad.ca/certificates/2023/QC-2023-004-LJJL.pdf' target='_blank'>QC-2023-004-LJJL</a>	<a href='https://www.google.com/maps/place/45.5571125,-73.7211779' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5571125,-73.7211779&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2023-006-LJJL	2023	Blackwell Road 300 m Calibration Course	300.000	m	Barnhartvale	BC		British Columbia	Barnhartvale,British Columbia	50.6509939	-120.1713306	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-006-LJJL.pdf' target='_blank'>BC-2023-006-LJJL</a>	<a href='https://www.google.com/maps/place/50.6509939,-120.1713306' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.6509939,-120.1713306&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2023-011-DRY	2023	Causeway Road Calibration Course	300.00	m	Grand Beach Park	MB		Manitoba	Grand Beach Park,Manitoba			PURPLE	<a href='https://www.acroad.ca/certificates/2023/MB-2023-011-DRY.pdf' target='_blank'>MB-2023-011-DRY</a>				
BC-2023-007-LJJL	2023	Clearview Drive 300 m Calibration Course	300.000	m	Barnhartvale	BC		British Columbia	Barnhartvale,British Columbia	50.6509939	-120.1713306	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-007-LJJL.pdf' target='_blank'>BC-2023-007-LJJL</a>	<a href='https://www.google.com/maps/place/50.6509939,-120.1713306' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.6509939,-120.1713306&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2023-019-BDC	2023	East Gate 300 m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2023/MB-2023-019-BDC.pdf' target='_blank'>MB-2023-019-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2023-012-DRY	2023	Edmonton Marathon Calibration Course	500.00	m	Edmonton	AB		Alberta	Edmonton,Alberta	53.5462055	-113.4912410	PURPLE	<a href='https://www.acroad.ca/certificates/2023/AB-2023-012-DRY.pdf' target='_blank'>AB-2023-012-DRY</a>	<a href='https://www.google.com/maps/place/53.5462055,-113.4912410' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.5462055,-113.4912410&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2014-001-PTBA	2014	ElkBeaver V&S 300m Calibration	300.000	m	Saanich	BC		British Columbia	Saanich,British Columbia	48.4594315	-123.3764940	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2014-001-PTBA.pdf' target='_blank'>BC-2014-001-PTBA</a>	<a href='https://www.google.com/maps/place/48.4594315,-123.3764940' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4594315,-123.3764940&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2023-012-LJJL	2023	Étalon 300 m Le P"tit Train du Nord	300.000	m	Rivière-Rouge	QC		Quebec	Rivière-Rouge,Quebec	46.4097246	-74.8704671	PURPLE	<a href='https://www.acroad.ca/certificates/2023/QC-2023-012-LJJL.pdf' target='_blank'>QC-2023-012-LJJL</a>	<a href='https://www.google.com/maps/place/46.4097246,-74.8704671' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.4097246,-74.8704671&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2023-002-DRY	2023	Huron St Access Road Calibration Course	300.00	m	Sault Ste Marie	ON		Ontario	Sault Ste Marie,Ontario	46.5126554	-84.3330301	PURPLE	<a href='https://www.acroad.ca/certificates/2023/ON-2023-002-DRY.pdf' target='_blank'>ON-2023-002-DRY</a>	<a href='https://www.google.com/maps/place/46.5126554,-84.3330301' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.5126554,-84.3330301&travelmode=driving' target='_blank'>Driving directions to course</a>		
